game_id,user_id,rating
3268,user_9654,3
3268,user_8672,4
3268,user_7532,4
3268,user_2838,4
3268,user_8308,1
3268,user_5233,3
3268,user_6214,2
3268,user_2810,5
3268,user_9752,3
3268,user_1375,1
3268,user_8915,3
3268,user_4113,5
3268,user_4526,3
3268,user_8554,3
3268,user_9399,5
3268,user_1219,4
3268,user_8917,2
3268,user_293,4
3268,user_8859,5
22597,user_592,3
22597,user_1201,4
22597,user_7218,1
22597,user_2503,3
22597,user_7201,5
22597,user_588,5
22597,user_4016,1
22597,user_8320,4
22597,user_501,3
22597,user_3628,1
22597,user_4856,5
22597,user_7044,4
22597,user_1046,4
22597,user_9101,2
22597,user_1121,1
22597,user_3418,4
22597,user_8555,5
22597,user_2792,1
22597,user_6921,5
22597,user_6867,4
364806,user_5233,2
364806,user_4600,3
364806,user_9171,2
364806,user_9321,2
364806,user_7103,2
364806,user_582,3
364806,user_2724,5
364806,user_4117,2
364806,user_6632,3
364806,user_9814,2
364806,user_2472,4
364806,user_8559,5
364806,user_7960,1
364806,user_1976,2
364806,user_1927,4
364806,user_3085,2
364806,user_3074,5
364806,user_4009,3
364806,user_7325,3
364806,user_4976,2
364806,user_5916,1
364806,user_9031,3
364806,user_3790,4
364806,user_16,1
364806,user_6317,3
364806,user_5343,2
364806,user_4260,2
364806,user_2437,1
364806,user_9722,2
364806,user_4533,1
364806,user_619,4
364806,user_6793,4
364806,user_710,4
364806,user_4179,3
364806,user_6205,4
364806,user_6743,1
364806,user_9140,4
364806,user_3948,5
364806,user_664,3
364806,user_1414,4
364806,user_6192,3
364806,user_3039,4
364806,user_8641,3
364806,user_60,1
364806,user_983,2
364806,user_9075,1
364806,user_825,3
364806,user_2371,1
364806,user_5210,5
364806,user_9912,5
364806,user_8640,5
364806,user_1274,4
364806,user_6688,5
364806,user_1879,2
364806,user_5353,4
364806,user_2296,5
364806,user_8632,1
364806,user_4943,1
364806,user_6290,2
364806,user_8674,3
18886,user_8909,3
18886,user_6164,4
18886,user_4097,4
18886,user_5186,2
18886,user_1875,3
18886,user_6619,1
18886,user_3173,1
18886,user_1883,2
18886,user_5634,2
18886,user_4251,3
18886,user_5501,2
18886,user_910,4
18886,user_1098,4
18886,user_8952,2
18886,user_2023,5
18886,user_4133,5
18886,user_1771,1
18886,user_8587,4
18886,user_2587,3
18886,user_4323,3
18886,user_6475,5
18886,user_5519,5
18886,user_2978,1
18886,user_3423,2
18886,user_8670,1
18886,user_7635,5
18886,user_9601,2
18886,user_5238,5
18886,user_2152,4
18886,user_6023,5
18886,user_5955,3
18886,user_6222,2
18886,user_9246,4
18886,user_884,2
18886,user_2145,5
18886,user_232,1
18886,user_3894,2
18886,user_9367,1
18886,user_6842,2
18886,user_2501,2
18886,user_5735,3
18886,user_2671,4
18886,user_2476,1
18886,user_2629,5
18886,user_6283,5
18886,user_9857,4
18886,user_8170,2
18886,user_7554,3
18886,user_5198,4
18886,user_7965,2
18886,user_256,2
18886,user_524,4
18886,user_7598,5
18886,user_3168,5
18886,user_6435,1
18886,user_6939,1
18886,user_2490,5
18886,user_4785,5
18886,user_7921,2
18886,user_5363,1
18886,user_1390,4
9904,user_8295,5
9904,user_6874,4
9904,user_3145,3
9904,user_804,4
9904,user_1882,4
9904,user_9067,2
9904,user_300,2
9904,user_1979,1
9904,user_8797,1
9904,user_9833,5
9904,user_197,2
9904,user_7694,2
9904,user_8103,4
9904,user_5978,3
9904,user_3839,1
9904,user_9205,2
9904,user_2620,5
9904,user_2853,5
9904,user_9049,2
9904,user_146,5
9904,user_8417,2
9904,user_6314,2
9904,user_9125,5
9904,user_3087,1
9904,user_2468,1
9904,user_7495,1
9904,user_6124,3
9904,user_704,2
9904,user_1575,4
9904,user_2789,2
9904,user_5093,4
9904,user_3260,1
9904,user_2196,5
9904,user_4249,1
9904,user_1204,1
9904,user_9358,1
9904,user_8761,3
9904,user_851,5
9904,user_8268,3
9904,user_9357,3
9904,user_3580,3
9904,user_5410,5
9904,user_4893,5
9904,user_3818,1
9904,user_5716,1
9904,user_3782,1
9904,user_1113,1
9904,user_9308,4
9904,user_363,4
9904,user_1117,4
9904,user_4775,3
9904,user_6974,3
9904,user_6629,1
9904,user_788,2
9904,user_8339,2
9904,user_2020,2
9904,user_8353,2
9904,user_8408,3
9904,user_2415,4
9904,user_5115,5
9904,user_6588,2
9904,user_7532,1
9904,user_3468,4
9904,user_9852,3
9904,user_6694,3
9904,user_798,3
9904,user_3689,1
9904,user_7959,1
9904,user_5739,4
9904,user_3558,5
9904,user_8049,1
9904,user_2838,5
9904,user_8807,5
9904,user_2788,3
9904,user_8507,4
9904,user_902,4
9904,user_8384,3
9904,user_1966,4
9904,user_9039,4
9904,user_8908,4
9904,user_256,5
9904,user_43,5
9904,user_6827,1
9904,user_2027,4
9904,user_6614,5
9904,user_1985,1
9904,user_5301,5
9904,user_6030,2
9904,user_8294,2
9904,user_2765,1
9904,user_9303,1
9904,user_6391,2
9904,user_4762,4
9904,user_645,5
9904,user_5204,4
3494,user_9026,1
3494,user_2031,4
3494,user_6485,4
3494,user_6202,5
3494,user_275,4
3494,user_8735,2
3494,user_3676,5
3494,user_4164,5
3494,user_2466,1
3494,user_8060,5
3494,user_3596,3
3494,user_3963,4
3494,user_9718,3
3494,user_7983,3
3494,user_1536,4
3494,user_2550,1
3494,user_6087,4
3494,user_1590,2
3494,user_5167,5
3494,user_5282,1
3494,user_9094,5
3494,user_8350,5
3494,user_9078,4
3494,user_1365,2
3494,user_9712,3
3494,user_9723,4
3494,user_9649,5
3494,user_7695,2
3494,user_8066,2
3494,user_412,1
3494,user_3830,2
3494,user_1567,5
3494,user_8755,4
3494,user_4786,2
3494,user_3258,3
3494,user_1015,3
3494,user_821,3
3494,user_7904,4
3494,user_3656,3
3494,user_6884,4
3494,user_8092,2
3494,user_6631,5
3494,user_7531,3
3494,user_2471,5
3494,user_3084,5
3494,user_689,2
3494,user_7135,4
3494,user_8899,5
3494,user_1465,2
3494,user_7754,1
3494,user_6819,5
1322,user_1327,3
1322,user_6200,5
1322,user_3764,2
1322,user_8280,4
1322,user_1526,5
1322,user_9798,3
1322,user_9059,4
1322,user_4137,2
1322,user_4713,1
1322,user_3603,4
1322,user_6245,1
1322,user_6311,5
1322,user_7715,1
1322,user_4870,3
1322,user_9355,2
1322,user_6858,4
1322,user_5674,2
1322,user_2420,3
1322,user_5978,1
1322,user_7473,5
1322,user_7001,1
1322,user_8293,1
1322,user_6034,4
1322,user_1354,1
1322,user_2352,2
1322,user_972,2
1322,user_4032,3
1322,user_7549,4
1322,user_5498,4
1322,user_5998,3
1322,user_9683,4
1322,user_2917,1
1322,user_270,5
1322,user_6735,3
1322,user_112,1
1322,user_214,5
1322,user_6087,5
1322,user_5519,4
1322,user_6214,5
1322,user_400,4
1322,user_1906,2
1322,user_5903,1
1322,user_1433,2
1322,user_242,5
1322,user_4604,4
1322,user_4240,5
1322,user_3170,1
1322,user_4745,1
1322,user_665,5
1322,user_9736,3
1322,user_9723,1
1322,user_1577,4
1322,user_9030,3
1322,user_2059,1
1322,user_6300,4
1322,user_8218,1
1322,user_7609,3
1322,user_3703,1
1322,user_2754,4
1322,user_7772,4
1322,user_3202,4
1322,user_8167,2
1322,user_492,2
1322,user_4662,1
1322,user_9629,5
1322,user_4637,2
1322,user_4584,3
1322,user_7754,5
1322,user_5877,5
1322,user_798,1
1322,user_3179,2
1322,user_145,5
1322,user_8658,4
1322,user_1782,5
1322,user_4599,2
1322,user_5940,3
1322,user_893,5
22069,user_90,2
22069,user_7301,3
22069,user_6391,1
22069,user_8202,3
22069,user_6792,2
22069,user_183,4
22069,user_9013,4
22069,user_4064,1
22069,user_1115,5
22069,user_7027,5
22069,user_2436,4
22069,user_7128,2
22069,user_7014,4
22069,user_109,4
22069,user_8406,3
22069,user_2065,2
22069,user_1719,1
22069,user_7361,5
22069,user_8145,5
22069,user_2563,4
22069,user_1702,5
22069,user_7248,2
22069,user_4312,2
22069,user_3464,5
22069,user_5912,3
22069,user_5990,5
22069,user_7271,5
22069,user_7470,2
22069,user_6627,4
22069,user_1656,5
22069,user_1301,2
22069,user_8665,2
20980,user_9544,5
20980,user_7908,3
20980,user_2433,1
20980,user_6367,3
20980,user_4304,3
20980,user_1569,1
20980,user_4266,3
20980,user_9330,2
20980,user_3837,5
20980,user_4604,3
20980,user_4624,5
20980,user_799,2
2830,user_7837,1
2830,user_2501,4
2830,user_1161,5
2830,user_8521,2
2830,user_8561,3
2830,user_7791,3
2830,user_7106,3
2830,user_4623,2
2830,user_4091,5
2830,user_311,5
2830,user_2059,4
2830,user_4918,3
2830,user_9965,4
2830,user_8301,3
2830,user_3599,4
2830,user_569,3
2830,user_68,1
2830,user_1112,3
2830,user_6394,1
2830,user_6841,5
2830,user_1098,4
2830,user_1640,5
2830,user_4223,2
2390,user_6197,2
2390,user_2589,2
2390,user_8128,5
2390,user_1451,4
2390,user_5261,3
2390,user_2427,1
2390,user_7798,4
2390,user_5750,2
2390,user_9246,2
2390,user_1755,1
2390,user_4247,3
2390,user_4918,1
2390,user_4729,3
2390,user_9497,1
2390,user_5730,4
2390,user_8072,2
2390,user_2400,1
2390,user_8970,5
2390,user_7671,2
2390,user_4098,2
2390,user_3752,3
2390,user_2945,1
2390,user_6263,1
2390,user_988,2
2390,user_285,5
2390,user_7594,5
2390,user_1991,4
4340,user_5579,3
4340,user_5094,3
4340,user_3359,3
4340,user_5642,4
4340,user_3451,2
4340,user_6843,4
4340,user_7439,3
4340,user_4579,4
4340,user_5225,3
4340,user_7473,5
4340,user_314,1
4340,user_6535,2
4340,user_2384,3
4340,user_5972,5
4340,user_6300,3
4340,user_1656,3
4340,user_225,5
4340,user_8352,4
4340,user_1858,3
4340,user_6045,2
4340,user_4133,4
4340,user_7487,3
4340,user_5379,5
4340,user_5770,2
4340,user_3740,3
4340,user_5744,5
4340,user_1886,1
4340,user_7633,3
4340,user_9323,3
4340,user_661,4
4340,user_9298,2
4340,user_5621,5
4340,user_7641,4
4340,user_1495,5
4340,user_9544,1
4340,user_3269,3
4340,user_5811,1
4340,user_9157,3
13498,user_5632,2
13498,user_7016,3
13498,user_8699,1
13498,user_3542,3
13498,user_1072,3
13498,user_7789,4
13498,user_7362,4
13498,user_9421,5
13498,user_3460,5
13498,user_465,1
13498,user_2386,1
10900,user_3308,4
10900,user_678,2
10900,user_1563,4
10900,user_3193,3
10900,user_6362,2
10900,user_1581,2
10900,user_9355,1
10900,user_2138,1
10900,user_7602,5
10900,user_4726,4
10900,user_9598,4
10900,user_4970,3
10900,user_2237,5
10900,user_557,5
10900,user_8764,2
10900,user_6031,5
10900,user_1825,5
10900,user_5146,2
10900,user_8180,1
10900,user_2820,3
10900,user_7058,4
10900,user_6610,5
10900,user_1406,5
10900,user_5832,3
10900,user_4082,3
10900,user_4027,3
10900,user_191,1
10900,user_5248,2
12018,user_7799,3
12018,user_9793,4
12018,user_8934,4
12018,user_4717,4
12018,user_5252,1
12018,user_9214,2
12018,user_2337,2
12018,user_5154,5
12018,user_5401,4
12018,user_8135,5
12018,user_3521,2
12018,user_2027,2
12018,user_2841,2
12018,user_272,5
12018,user_1884,3
12018,user_481,5
12018,user_2908,3
12018,user_5914,2
12018,user_9033,5
12018,user_6120,2
12018,user_2333,1
12018,user_2236,3
12018,user_8500,4
12018,user_3160,4
12018,user_5318,1
12018,user_4633,3
12018,user_9294,5
12018,user_7240,3
12018,user_7986,2
12018,user_6636,5
12018,user_9032,2
12018,user_442,5
12018,user_4919,2
12018,user_649,2
12018,user_1804,3
12018,user_566,2
12018,user_2464,2
12018,user_9436,2
12018,user_8634,1
12018,user_9857,3
12018,user_6100,5
12018,user_2433,3
12018,user_8681,4
12018,user_593,4
12018,user_4099,2
12018,user_9681,5
12018,user_4345,4
12018,user_2367,4
12018,user_3890,5
12018,user_8227,3
12018,user_9534,1
12018,user_748,3
12018,user_6240,4
12018,user_3675,3
12018,user_858,1
12018,user_6738,2
12018,user_7478,3
12018,user_4113,3
12018,user_5764,4
12018,user_8970,1
12018,user_2817,4
12018,user_2922,1
12018,user_338,1
12018,user_2263,3
12018,user_3963,4
12018,user_459,4
12018,user_5750,2
12018,user_143,3
12018,user_2396,1
12018,user_3048,5
12018,user_304,4
12018,user_9658,5
12018,user_208,5
12018,user_5581,5
12018,user_4450,5
12018,user_4591,3
12018,user_6069,1
12018,user_9247,4
12018,user_3950,2
12018,user_9012,3
9979,user_8438,4
9979,user_1263,2
9979,user_1055,3
9979,user_6385,3
9979,user_3109,3
9979,user_5225,3
9979,user_1201,4
9979,user_8611,2
9979,user_6706,1
9979,user_9544,3
9979,user_670,2
9979,user_9146,5
9979,user_7309,2
9979,user_2904,4
9979,user_9306,4
9979,user_4140,4
9979,user_227,1
9979,user_950,3
9979,user_7779,5
9979,user_7457,4
9979,user_9260,2
9979,user_8756,4
9979,user_4629,5
9979,user_2179,4
9979,user_5424,4
9979,user_3657,3
9979,user_8821,1
9979,user_109,3
9979,user_5039,2
9979,user_6572,3
9979,user_7049,2
9979,user_9153,3
9979,user_5620,4
9979,user_3643,3
9979,user_1354,4
9979,user_1813,3
11228,user_5119,5
11228,user_6690,1
11228,user_8524,4
11228,user_1601,1
11228,user_1275,4
11228,user_7120,3
11228,user_6964,2
11228,user_2691,1
11228,user_7095,5
11228,user_3826,3
11228,user_8952,3
11228,user_2356,3
11228,user_6555,3
11228,user_1183,5
11228,user_7554,1
11228,user_2608,4
11228,user_2198,2
11228,user_1012,3
11228,user_6158,4
11228,user_8129,1
11228,user_1233,2
11228,user_4167,4
11228,user_439,5
11228,user_7049,2
11228,user_3307,5
11228,user_6564,4
11228,user_9574,5
11228,user_1581,5
11228,user_9118,2
11228,user_6359,3
11228,user_6839,1
11228,user_5848,5
11228,user_1602,4
11228,user_7280,3
11228,user_7445,2
11228,user_6585,2
11228,user_596,3
11228,user_6647,5
11228,user_2781,3
11228,user_3432,1
11228,user_5653,2
11228,user_4653,1
11228,user_4095,2
11228,user_9317,4
11228,user_4069,4
11228,user_5554,2
11228,user_2459,5
11228,user_1415,3
11228,user_3521,4
11228,user_2837,5
11228,user_1274,3
11228,user_7100,1
11228,user_928,1
11228,user_5031,3
11228,user_2951,2
11228,user_9426,1
11228,user_9538,5
11228,user_6183,2
11228,user_2469,5
11228,user_802,4
11228,user_884,4
11228,user_9976,4
11228,user_6717,3
11228,user_9179,4
11228,user_6262,1
11228,user_2663,2
11228,user_1383,3
11228,user_4622,4
11228,user_832,1
11228,user_9845,4
11228,user_109,5
11228,user_5834,4
11228,user_6593,5
4414,user_7464,2
4414,user_7378,3
4414,user_3295,5
4414,user_2032,4
4414,user_1330,1
4414,user_8615,3
4414,user_3127,4
4414,user_4067,2
4414,user_5464,3
4414,user_510,3
4414,user_1930,2
4414,user_9932,5
4414,user_2005,1
4414,user_8714,5
4414,user_521,4
4414,user_5861,4
4414,user_5075,1
4414,user_6982,3
4414,user_5306,4
4414,user_7979,5
4414,user_8805,4
4414,user_3040,5
4414,user_4981,2
4414,user_1038,2
4414,user_168,1
4414,user_717,5
4414,user_1442,1
4414,user_1832,2
4414,user_673,1
4414,user_1176,4
4414,user_2249,1
4414,user_4391,5
4414,user_9020,5
4414,user_4420,3
4414,user_2642,1
4414,user_3427,1
4414,user_9936,3
4414,user_4193,5
4414,user_5435,3
4414,user_8107,2
4414,user_4885,2
4414,user_5978,1
4414,user_3583,2
4414,user_7585,3
4414,user_7146,5
4414,user_827,2
4414,user_9504,1
4414,user_7283,5
4414,user_1803,3
4414,user_1560,5
4414,user_2638,5
4414,user_5066,2
4414,user_8237,1
4414,user_8056,4
4414,user_93,3
4414,user_3926,3
4414,user_4432,5
4414,user_4340,3
4414,user_33,5
4414,user_2196,2
4414,user_2687,5
4414,user_5055,3
4414,user_5998,2
4414,user_9955,1
4414,user_5687,2
4414,user_7416,1
4414,user_1247,3
4414,user_1567,2
4414,user_4687,3
4414,user_293,1
4414,user_429,3
4414,user_4588,5
4414,user_9632,5
4414,user_921,5
4414,user_9095,1
4414,user_9889,2
4414,user_5124,5
4414,user_196,4
4414,user_3544,5
4414,user_8262,1
4414,user_8807,5
4414,user_2307,2
4414,user_9514,5
4414,user_2458,3
4414,user_9011,5
4414,user_9926,2
4414,user_6228,5
4414,user_8781,3
4414,user_7174,5
4414,user_1784,2
4414,user_9089,1
3358,user_1136,3
3358,user_4217,4
3358,user_9134,5
3358,user_617,3
3358,user_9803,2
3358,user_2783,2
3358,user_4155,5
3358,user_2001,5
3358,user_6638,2
3358,user_5409,2
3358,user_6839,4
3358,user_850,4
3358,user_5943,1
3358,user_4718,1
3358,user_7537,3
3358,user_7691,3
3358,user_9921,4
3358,user_9627,4
3358,user_5962,3
3358,user_3742,3
3358,user_3538,4
3358,user_3972,4
3358,user_6538,3
3358,user_5364,1
3358,user_3936,4
3358,user_2252,4
3358,user_1355,4
3358,user_2074,2
3358,user_3215,1
3358,user_8231,1
3358,user_8742,4
3358,user_8469,5
3358,user_3193,1
3358,user_1587,5
3358,user_4292,2
3358,user_7383,1
3358,user_8113,2
3358,user_5043,1
3358,user_8474,4
3358,user_5164,3
3358,user_2080,3
3358,user_5651,3
3358,user_7760,1
3358,user_5984,3
3358,user_199,5
3358,user_498,3
3358,user_7573,3
3358,user_5960,4
3358,user_2392,1
3358,user_1511,4
3358,user_5938,3
3358,user_7843,4
3358,user_2515,3
3358,user_9592,2
3358,user_2987,1
3358,user_1862,1
3358,user_4742,4
3358,user_6625,4
3358,user_9089,3
3358,user_1712,5
3358,user_4362,2
3358,user_5615,2
3358,user_9845,5
3358,user_9161,3
3358,user_5193,2
3358,user_794,3
3358,user_6081,1
3358,user_494,3
3358,user_5057,4
3358,user_7970,3
3358,user_8499,2
3358,user_158,2
3358,user_2940,3
3358,user_3826,4
3358,user_2160,4
3358,user_5290,3
3358,user_5620,4
3358,user_1047,4
3358,user_7171,2
3358,user_3303,3
3358,user_3734,4
3358,user_4391,5
3358,user_275,4
3358,user_8135,2
3358,user_8351,1
3358,user_1747,3
3358,user_8900,1
3358,user_5342,3
3358,user_4038,1
3358,user_900,4
3358,user_9435,5
3358,user_2902,1
3358,user_7600,5
3358,user_9308,1
3358,user_1842,4
3358,user_8788,5
9741,user_3429,5
9741,user_4778,1
9741,user_5221,5
9741,user_1026,1
9741,user_937,3
9741,user_5134,3
9741,user_9094,4
9741,user_6645,1
9741,user_950,3
9741,user_3505,3
9741,user_8254,3
9741,user_3107,2
9741,user_7837,4
9741,user_233,3
9741,user_8231,1
9741,user_5788,3
9741,user_796,5
9741,user_1958,2
9741,user_9528,4
9741,user_6656,5
9741,user_1882,2
9741,user_7563,4
9741,user_3189,5
9741,user_4573,4
9741,user_3843,1
9741,user_8522,5
9741,user_5949,1
9741,user_6193,5
9741,user_2071,5
9741,user_4955,4
9741,user_7095,5
9741,user_6213,1
9741,user_7476,1
2412,user_1269,3
2412,user_1580,1
2412,user_3302,3
2412,user_1213,3
2412,user_8775,2
2412,user_3169,5
2412,user_2872,2
2412,user_9333,1
2412,user_5155,1
2412,user_7386,5
2412,user_1601,4
2412,user_1998,4
2412,user_7041,1
2412,user_6270,2
2412,user_2099,1
2412,user_2718,4
2412,user_7761,1
14989,user_5218,1
14989,user_4159,3
14989,user_556,1
14989,user_8047,4
14989,user_4317,4
14989,user_3686,5
14989,user_7299,4
14989,user_7306,1
14989,user_4696,2
14989,user_6678,5
14989,user_9125,4
14989,user_3496,1
14989,user_5976,4
14989,user_7847,3
14989,user_6094,2
14989,user_7210,2
14989,user_9767,4
14989,user_8662,1
14989,user_9042,1
14989,user_4164,3
14989,user_7439,2
14989,user_3209,2
14989,user_2034,1
14989,user_710,5
14989,user_3503,4
14989,user_6583,2
14989,user_6001,3
14989,user_9218,1
14989,user_3373,5
14989,user_1488,2
14989,user_4062,2
14989,user_1501,2
14989,user_479,5
14989,user_2959,1
14989,user_7672,5
14989,user_4971,2
14989,user_3735,1
14989,user_1226,3
14989,user_461,3
14989,user_6104,5
14989,user_9173,4
14989,user_8525,5
14989,user_1519,3
14989,user_1223,4
14989,user_462,4
14989,user_8483,1
14989,user_1690,2
14989,user_4702,4
23702,user_6584,1
23702,user_5219,5
23702,user_9430,1
23702,user_1820,5
23702,user_4723,5
23702,user_7575,4
23702,user_2776,1
23702,user_4966,1
23702,user_5990,3
23702,user_8007,2
23702,user_2614,1
23702,user_8066,5
23702,user_8183,5
23702,user_9340,2
23702,user_1183,1
23702,user_6192,2
23702,user_3622,1
23702,user_5350,5
23702,user_9770,4
23702,user_5209,2
23702,user_5920,4
23702,user_8980,3
23702,user_176,4
23702,user_9759,3
23702,user_2885,3
23702,user_627,2
23702,user_5496,2
23702,user_2460,2
23702,user_1347,5
23702,user_6589,4
23702,user_2429,2
23702,user_6248,3
23702,user_7275,1
23702,user_4668,5
23702,user_2440,4
23702,user_5473,4
23702,user_133,4
23702,user_4918,4
23702,user_7182,5
23702,user_9741,3
23702,user_1449,5
23702,user_6134,3
23702,user_5053,4
23702,user_7965,4
23702,user_2667,1
23702,user_8196,5
23702,user_9638,4
23702,user_2224,3
23702,user_7023,4
23702,user_4241,1
23702,user_3579,2
23702,user_6769,1
23702,user_7863,4
23702,user_6092,5
10125,user_7371,2
10125,user_1671,4
10125,user_8690,4
10125,user_6127,3
10125,user_5302,2
10125,user_2833,2
10125,user_5743,4
10125,user_4210,2
10125,user_6554,5
10125,user_7802,3
10125,user_2706,5
10125,user_8644,5
10125,user_4497,2
10125,user_4029,1
10125,user_4303,3
10125,user_9544,3
10125,user_5688,3
10125,user_5189,2
10125,user_1626,2
10125,user_765,5
10125,user_7328,3
10125,user_4341,4
10125,user_5274,3
10125,user_4974,4
10125,user_3236,4
10125,user_7791,2
10125,user_7648,3
10125,user_9373,1
10125,user_3515,3
10125,user_5227,2
10125,user_1895,5
10125,user_7906,1
10125,user_4439,1
10125,user_3400,5
10125,user_2780,3
10125,user_1012,2
10125,user_4925,4
10125,user_1385,3
10125,user_2501,1
10125,user_831,4
10125,user_7327,1
10125,user_7123,5
10125,user_7171,5
10125,user_7790,5
10125,user_1451,4
10125,user_7340,4
10125,user_1133,4
10125,user_757,5
10125,user_691,5
10125,user_3904,3
10125,user_3708,5
10125,user_4599,5
10125,user_4900,3
10125,user_8217,5
10125,user_8915,4
10125,user_5915,5
10125,user_563,2
10125,user_4362,2
10125,user_4658,5
10125,user_5848,4
10125,user_4637,2
10125,user_6059,5
10125,user_8968,5
10125,user_874,1
10125,user_9406,1
10125,user_5434,1
10125,user_561,1
10125,user_8971,1
10125,user_5686,5
10125,user_9213,3
10125,user_193,1
10125,user_7456,1
10125,user_9198,1
10125,user_1315,5
10125,user_2783,4
10125,user_162,2
10125,user_6794,1
10125,user_8695,2
10125,user_8443,4
10125,user_1531,2
10125,user_964,1
10125,user_1783,2
10125,user_1981,2
3459,user_6690,2
3459,user_9149,4
3459,user_1452,4
3459,user_6000,4
3459,user_8190,3
3459,user_6379,3
3459,user_7117,4
3459,user_1822,5
3459,user_1966,5
3459,user_7869,1
3459,user_3445,1
3459,user_6842,3
3459,user_6517,3
3459,user_3144,3
9494,user_1539,1
9494,user_9087,3
9494,user_6661,3
9494,user_121,5
9494,user_9666,1
9494,user_6336,3
9494,user_2063,5
9494,user_6332,5
9494,user_1709,1
9494,user_8306,4
9494,user_9196,1
9494,user_908,4
9494,user_9180,3
9494,user_7724,2
9494,user_9140,1
9494,user_6719,3
9494,user_1963,5
9494,user_7867,3
9494,user_988,3
9494,user_9079,1
9494,user_9364,4
9494,user_1487,2
9494,user_1220,3
9494,user_9610,2
9494,user_3267,3
9494,user_195,2
9494,user_9504,3
9494,user_8876,1
9494,user_1118,1
9494,user_1429,1
9494,user_5063,4
9494,user_9199,2
9494,user_6113,5
9494,user_8802,4
9494,user_4382,5
9494,user_3271,3
9494,user_6311,5
9494,user_1450,1
9494,user_6068,1
9494,user_990,3
9494,user_5036,2
9494,user_5716,1
9494,user_1150,3
9494,user_5792,2
9494,user_2235,5
9494,user_3544,2
9494,user_299,1
9494,user_9571,2
9494,user_9623,1
9494,user_5044,3
9494,user_3329,5
9494,user_1968,2
9494,user_3085,3
9494,user_9639,3
9494,user_8936,1
9494,user_9420,2
9494,user_6178,1
9494,user_5310,4
9494,user_9763,2
9494,user_8218,1
9494,user_3547,5
9494,user_3502,3
9494,user_7566,4
9494,user_4485,2
9494,user_7895,2
9494,user_4589,1
9494,user_176,4
9494,user_3500,5
9494,user_1129,5
9494,user_894,4
9494,user_2035,4
9494,user_4266,3
9494,user_7820,2
9494,user_7042,2
9494,user_3468,1
9494,user_8629,2
9494,user_232,1
9494,user_7237,2
10296,user_1817,3
10296,user_3126,4
10296,user_8360,4
10296,user_1164,3
10296,user_7378,2
10296,user_3202,4
10296,user_2427,3
10296,user_3326,5
10296,user_2808,1
10296,user_5573,3
10296,user_6419,1
10296,user_9609,2
10296,user_5676,4
10296,user_1759,5
10296,user_5781,4
10296,user_5104,4
10296,user_685,4
10296,user_7882,2
10296,user_4931,5
10296,user_442,5
10296,user_9630,1
10296,user_9462,1
10296,user_3292,4
10296,user_7074,4
10296,user_6509,3
10296,user_116,1
10296,user_3400,1
10296,user_1214,5
10296,user_3329,2
10296,user_4336,4
10296,user_2791,5
10296,user_1716,1
10296,user_7133,4
10296,user_1686,2
3090,user_3335,1
3090,user_538,2
3090,user_5408,5
3090,user_3995,1
3090,user_8725,5
3090,user_8363,4
3090,user_2521,4
3090,user_1613,5
3090,user_4407,4
3090,user_9404,2
3090,user_8285,5
3090,user_6664,2
3090,user_427,5
3090,user_7242,2
3090,user_5893,5
3090,user_1343,5
3090,user_3960,5
3090,user_856,5
3090,user_1738,4
3090,user_2967,1
3090,user_943,2
3090,user_4057,5
3090,user_6392,5
3090,user_6446,4
3090,user_9844,4
3090,user_2318,4
3090,user_5156,2
3090,user_377,1
3090,user_388,4
3090,user_8025,1
3090,user_8458,4
3090,user_7690,5
3090,user_4740,2
7317,user_5960,1
7317,user_7412,2
7317,user_9636,2
7317,user_5399,3
7317,user_4660,1
7317,user_2132,1
7317,user_9126,4
7317,user_7239,2
7317,user_3227,3
7317,user_314,4
7317,user_8803,1
7317,user_2537,4
7317,user_9036,2
7317,user_4193,3
7317,user_4981,5
7317,user_6238,5
7317,user_8528,3
7317,user_7617,4
7317,user_2753,4
7317,user_5385,1
7317,user_2790,2
7317,user_7704,4
7317,user_1134,1
7317,user_2138,3
7317,user_8735,4
7317,user_2607,2
7317,user_7947,3
7317,user_6119,1
7317,user_6642,2
7317,user_1186,5
7317,user_9965,4
7317,user_3015,1
7317,user_7674,5
7317,user_8313,5
7317,user_2267,1
7317,user_2992,5
7317,user_9509,2
7317,user_3844,3
7317,user_2224,5
7317,user_7884,3
7317,user_8232,2
7317,user_8369,2
7317,user_4408,3
7317,user_1278,1
7317,user_4776,5
7317,user_8013,5
7317,user_7068,2
7317,user_6610,4
7317,user_6812,4
7317,user_2183,5
7317,user_6130,5
7317,user_3422,3
7317,user_4075,1
7317,user_9454,1
7317,user_54,5
7317,user_7149,3
7317,user_9836,1
7317,user_9605,5
7317,user_2150,1
7317,user_1557,4
7317,user_4242,5
7317,user_8645,1
7317,user_9717,5
7317,user_5373,1
7317,user_5607,2
7317,user_320,1
7317,user_2113,2
7317,user_6834,4
7317,user_1813,5
7317,user_796,5
7317,user_2506,3
7317,user_6859,2
7317,user_2160,3
7317,user_1768,4
7317,user_1363,5
7317,user_4170,2
7317,user_5162,5
7317,user_2622,3
7317,user_6994,3
7317,user_8162,4
7317,user_7650,2
7317,user_8812,3
7317,user_5114,2
7317,user_8187,3
7317,user_5977,2
28026,user_782,1
28026,user_2017,4
28026,user_9614,3
28026,user_2153,1
28026,user_6364,1
